DISTRICT,COUNTY,AVG CONCEN,Field,FIELD,Formation,FORMATION,FORM_ID,FORM_AGE,ABRV,LONG_NAME,Longitude,Latitude
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.5354001562314,32.510381396358206
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.9415984950185,31.72147899173461
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.5354001562314,32.510381396358206
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.9415984950185,31.72147899173461
8,WINKLER,487,"MONAHANS,NORTH",MONAHANS NORTH,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.9415984950185,31.72147899173461
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.5354001562314,32.510381396358206
8,PECOS,127,PAYTON,PAYTON,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.8723103001234,31.312171909396486
8,PECOS,127,PAYTON,PAYTON,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.8723103001234,31.312171909396486
8,PECOS,127,PAYTON,PAYTON,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.8723103001234,31.312171909396486
8,PECOS,127,PAYTON,PAYTON,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.8723103001234,31.312171909396486
8,PECOS,127,PAYTON,PAYTON,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.8723103001234,31.312171909396486
8,PECOS,127,PAYTON,PAYTON,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.8723103001234,31.312171909396486
8,PECOS,127,PAYTON,PAYTON,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.8723103001234,31.312171909396486
8,PECOS,127,PAYTON,PAYTON,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.8723103001234,31.312171909396486
8,PECOS,127,PAYTON,PAYTON,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.8723103001234,31.312171909396486
8,PECOS,127,PAYTON,PAYTON,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.8723103001234,31.312171909396486
8,PECOS,127,PAYTON,PAYTON,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.8723103001234,31.312171909396486
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.5354001562314,32.510381396358206
8,ANDREWS,24768,NOLLEY,NOLLEY,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.5354001562314,32.510381396358206
8,ECTOR,39200,"PENWELL,WEST",PENWELL WEST,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.64710712799999,31.736125014000002
8,ANDREWS,4745,"DOLLARHIDE,EAST",DOLLARHIDE EAST,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9968699735778,32.11994497146667
8,ECTOR,39200,"PENWELL,WEST",PENWELL WEST,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.64710712799999,31.736125014000002
8,PECOS,241,PUCKETT,PUCKETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.5241800953421,30.68582683321052
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0433563079888,32.15885728911541
8,ANDREWS,4745,"DOLLARHIDE,EAST",DOLLARHIDE EAST,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.9968699735778,32.11994497146667
8,ANDREWS,4745,"DOLLARHIDE,EAST",DOLLARHIDE EAST,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9968699735778,32.11994497146667
8,ANDREWS,4745,"DOLLARHIDE,EAST",DOLLARHIDE EAST,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.9968699735778,32.11994497146667
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0433563079888,32.15885728911541
8,ANDREWS,4745,"DOLLARHIDE,EAST",DOLLARHIDE EAST,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9968699735778,32.11994497146667
8,ANDREWS,4745,"DOLLARHIDE,EAST",DOLLARHIDE EAST,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.9968699735778,32.11994497146667
8,ANDREWS,4745,"DOLLARHIDE,EAST",DOLLARHIDE EAST,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9968699735778,32.11994497146667
8,ANDREWS,4745,"DOLLARHIDE,EAST",DOLLARHIDE EAST,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.9968699735778,32.11994497146667
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0433563079888,32.15885728911541
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0433563079888,32.15885728911541
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.30617896235,31.14003021486248
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0433563079888,32.15885728911541
8,ANDREWS,4820,DOLLARHIDE,DOLLARHIDE,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0433563079888,32.15885728911541
8,CRANE,158,CROSSETT,CROSSETT,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.30617896235,31.14003021486248
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.610058712825,32.13222500531943
8,ANDREWS,15927,EMMA,EMMA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.610058712825,32.13222500531943
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-103.0391080762252,31.18498684417118
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0391080762252,31.18498684417118
8,ANDREWS,12011,EMBAR,EMBAR,DEVONIAN,DEVONIAN,302DVNN,302.0,DVNN,DEVONIAN ERIAN (M),-102.71758608548588,32.12103579335574
8,ANDREWS,12011,EMBAR,EMBAR,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-102.71758608548588,32.12103579335574
8,PECOS,1527,COYANOSA,COYANOSA,DEVONIAN,DEVONIAN,309DVNN,309.0,DVNN,DEVONIAN UNDIFFERENTIATED,-103.0391080762252,31.18498684417118
